month,year,Factory,Cycle Time (minutes),Product Category,Waste Generated (kg),Production Volume (units),Water Usage (liters),Machine Utilization (%),Machine Age (years),Machine Type,Supplier,Operator Experience (years),Revenue ($)
9,2022,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
9,2022,4,10,0,100,634.92,2000,64,7.59,0,2,5.03,317412.46
9,2022,4,20,1,300,701.23,6000,90,3.3,1,1,4.6,420689.1
9,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
9,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
9,2022,4,10,0,100,607.52,2000,64,7.59,0,2,6.02,303714.82
9,2022,4,10,0,100,643.87,2000,64,7.59,0,2,3.65,321888.98
9,2022,4,30,2,500,767.08,10000,89,3.37,2,1,3.9,613614.99
9,2022,4,10,0,100,641.67,2000,64,7.59,0,2,5.58,320785.14
9,2022,4,20,1,300,713.13,6000,90,3.3,1,1,4.92,427826.33
9,2022,4,30,2,500,701.78,10000,89,3.37,2,1,5.08,561382.71
9,2022,4,10,0,100,672.32,2000,64,7.59,0,2,4.3,336107.74
9,2022,4,10,0,100,651.97,2000,64,7.59,0,2,5.15,325934.33
9,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
9,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
9,2022,4,20,1,300,695.78,6000,90,3.3,1,1,5.65,417417.5
9,2022,4,30,2,500,779.18,10000,89,3.37,2,1,3.95,623292.78
9,2022,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
9,2022,4,30,2,500,747.18,10000,89,3.37,2,1,4.7,597696.3
9,2022,4,10,0,100,625.07,2000,64,7.59,0,2,5.95,312487.11
9,2022,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
9,2022,4,30,2,500,721.03,10000,89,3.37,2,1,5.03,576779.77
9,2022,4,30,2,500,720.73,10000,89,3.37,2,1,4.6,576540.87
9,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
9,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
9,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
9,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
9,2022,4,10,0,100,680.97,2000,64,7.59,0,2,3.9,340432.16
9,2022,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
9,2022,4,20,1,300,713.13,6000,90,3.3,1,1,4.92,427826.33
9,2022,4,20,1,300,682.28,6000,90,3.3,1,1,5.08,409321.06
9,2022,4,30,2,500,758.43,10000,89,3.37,2,1,4.3,606695.42
9,2022,4,30,2,500,737.38,10000,89,3.37,2,1,5.15,589856.74
9,2022,4,30,2,500,727.13,10000,89,3.37,2,1,5.22,581658.3
9,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
9,2022,4,10,0,100,629.17,2000,64,7.59,0,2,5.65,314537.07
9,2022,4,30,2,500,779.18,10000,89,3.37,2,1,3.95,623292.78
9,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
9,2022,4,30,2,500,747.08,10000,89,3.37,2,1,4.7,597616.31
9,2022,4,20,1,300,691.68,6000,90,3.3,1,1,5.95,414957.47
9,2022,4,10,0,100,596.02,2000,64,7.59,0,2,5.78,297967.16
9,2022,4,20,1,300,701.23,6000,90,3.3,1,1,5.03,420688.08
9,2022,4,20,1,300,701.13,6000,90,3.3,1,1,4.6,420629.11
9,2022,4,30,2,500,712.63,10000,89,3.37,2,1,6.15,570058.4
9,2022,4,10,0,100,612.77,2000,64,7.59,0,2,5.12,306340.84
9,2022,4,10,0,100,607.52,2000,64,7.59,0,2,6.02,303714.82
9,2022,4,20,1,300,710.58,6000,90,3.3,1,1,3.65,426299.84
9,2022,4,20,1,300,747.68,6000,90,3.3,1,1,3.9,448552.94
9,2022,4,30,2,500,727.88,10000,89,3.37,2,1,5.58,582257.31
10,2022,4,30,2,500,732.63,10000,89,3.37,2,1,4.92,586058.14
10,2022,4,30,2,500,701.88,10000,89,3.37,2,1,5.08,561462.7
10,2022,4,30,2,500,758.53,10000,89,3.37,2,1,4.3,606775.41
10,2022,4,30,2,500,738.18,10000,89,3.37,2,1,5.15,590496.66
10,2022,4,30,2,500,727.13,10000,89,3.37,2,1,5.22,581658.3
10,2022,4,30,2,500,734.03,10000,89,3.37,2,1,4.7,587178.47
10,2022,4,20,1,300,695.88,6000,90,3.3,1,1,5.65,417477.49
10,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
10,2022,4,30,2,500,785.63,10000,89,3.37,2,1,3.82,628451.95
10,2022,4,30,2,500,747.08,10000,89,3.37,2,1,4.7,597616.3
10,2022,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
10,2022,4,20,1,300,662.63,6000,90,3.3,1,1,5.78,397532.58
10,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
10,2022,4,20,1,300,701.13,6000,90,3.3,1,1,4.6,420629.11
10,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
10,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
10,2022,4,20,1,300,673.83,6000,90,3.3,1,1,6.02,404250.2
10,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
10,2022,4,30,2,500,767.08,10000,89,3.37,2,1,3.9,613614.99
10,2022,4,10,0,100,641.67,2000,64,7.59,0,2,5.58,320785.14
10,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
10,2022,4,20,1,300,682.38,6000,90,3.3,1,1,5.08,409381.04
10,2022,4,20,1,300,738.83,6000,90,3.3,1,1,4.3,443243.46
10,2022,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
10,2022,4,10,0,100,640.82,2000,64,7.59,0,2,5.22,320361.04
10,2022,4,10,0,100,647.42,2000,64,7.59,0,2,4.7,323661.06
10,2022,4,20,1,300,695.78,6000,90,3.3,1,1,5.65,417417.49
10,2022,4,20,1,300,759.58,6000,90,3.3,1,1,3.95,455690.7
10,2022,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
10,2022,4,30,2,500,747.18,10000,89,3.37,2,1,4.7,597696.3
10,2022,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
10,2022,4,20,1,300,662.63,6000,90,3.3,1,1,5.78,397532.58
10,2022,4,10,0,100,634.92,2000,64,7.59,0,2,5.03,317412.46
10,2022,4,30,2,500,720.63,10000,89,3.37,2,1,4.6,576460.89
10,2022,4,10,0,100,626.32,2000,64,7.59,0,2,6.15,313111.46
10,2022,4,10,0,100,612.87,2000,64,7.59,0,2,5.12,306390.83
10,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
10,2022,4,10,0,100,643.77,2000,64,7.59,0,2,3.65,321838.99
10,2022,4,20,1,300,747.58,6000,90,3.3,1,1,3.9,448492.96
10,2022,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
10,2022,4,30,2,500,732.53,10000,89,3.37,2,1,4.92,585978.15
10,2022,4,30,2,500,701.28,10000,89,3.37,2,1,5.08,560982.75
10,2022,4,30,2,500,758.53,10000,89,3.37,2,1,4.3,606775.41
10,2022,4,30,2,500,737.68,10000,89,3.37,2,1,5.15,590096.7
10,2022,4,30,2,500,727.13,10000,89,3.37,2,1,5.22,581658.3
10,2022,4,20,1,300,714.43,6000,90,3.3,1,1,4.7,428606.65
10,2022,4,10,0,100,629.17,2000,64,7.59,0,2,5.65,314537.07
10,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
10,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
10,2022,4,30,2,500,747.18,10000,89,3.37,2,1,4.7,597696.3
10,2022,4,10,0,100,624.97,2000,64,7.59,0,2,5.95,312437.12
10,2022,4,20,1,300,662.63,6000,90,3.3,1,1,5.78,397532.58
10,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
10,2022,4,30,2,500,720.73,10000,89,3.37,2,1,4.6,576540.87
10,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
10,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
10,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
10,2022,4,30,2,500,729.98,10000,89,3.37,2,1,3.65,583941.73
10,2022,4,20,1,300,747.58,6000,90,3.3,1,1,3.9,448492.95
10,2022,4,30,2,500,727.48,10000,89,3.37,2,1,5.58,581937.35
10,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
10,2022,4,20,1,300,682.38,6000,90,3.3,1,1,5.08,409381.04
10,2022,4,30,2,500,758.43,10000,89,3.37,2,1,4.3,606695.43
10,2022,4,30,2,500,738.18,10000,89,3.37,2,1,5.15,590496.66
10,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
10,2022,4,10,0,100,647.82,2000,64,7.59,0,2,4.7,323861.02
10,2022,4,20,1,300,695.88,6000,90,3.3,1,1,5.65,417477.49
10,2022,4,30,2,500,779.18,10000,89,3.37,2,1,3.95,623292.78
10,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
10,2022,4,10,0,100,660.97,2000,64,7.59,0,2,4.7,330433.79
10,2022,4,20,1,300,691.78,6000,90,3.3,1,1,5.95,415017.46
10,2022,4,30,2,500,682.13,10000,89,3.37,2,1,5.78,545664.09
10,2022,4,10,0,100,634.52,2000,64,7.59,0,2,5.03,317212.52
10,2022,4,10,0,100,634.32,2000,64,7.59,0,2,4.6,317113.47
10,2022,4,10,0,100,626.52,2000,64,7.59,0,2,6.15,313211.44
10,2022,4,30,2,500,699.08,10000,89,3.37,2,1,5.12,559223.01
10,2022,4,30,2,500,693.73,10000,89,3.37,2,1,6.02,554941.72
10,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
10,2022,4,10,0,100,680.57,2000,64,7.59,0,2,3.9,340232.19
10,2022,4,30,2,500,727.68,10000,89,3.37,2,1,5.58,582097.33
10,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
10,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
10,2022,4,10,0,100,672.32,2000,64,7.59,0,2,4.3,336107.74
10,2022,4,30,2,500,738.18,10000,89,3.37,2,1,5.15,590496.66
10,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
10,2022,4,30,2,500,734.03,10000,89,3.37,2,1,4.7,587178.47
10,2022,4,10,0,100,629.17,2000,64,7.59,0,2,5.65,314537.07
10,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
10,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
10,2022,4,20,1,300,727.28,6000,90,3.3,1,1,4.7,436314.45
10,2022,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
10,2022,4,10,0,100,596.02,2000,64,7.59,0,2,5.78,297967.16
10,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
11,2022,4,10,0,100,634.52,2000,64,7.59,0,2,4.6,317213.44
11,2022,4,20,1,300,693.13,6000,90,3.3,1,1,6.15,415826.76
11,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
11,2022,4,20,1,300,674.03,6000,90,3.3,1,1,6.02,404370.19
11,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
11,2022,4,30,2,500,767.18,10000,89,3.37,2,1,3.9,613694.98
11,2022,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
11,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
11,2022,4,10,0,100,615.47,2000,64,7.59,0,2,5.08,307690.51
11,2022,4,20,1,300,739.03,6000,90,3.3,1,1,4.3,443363.44
11,2022,4,30,2,500,737.78,10000,89,3.37,2,1,5.15,590176.72
11,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
11,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
11,2022,4,20,1,300,695.28,6000,90,3.3,1,1,5.65,417117.55
11,2022,4,30,2,500,779.18,10000,89,3.37,2,1,3.95,623292.78
11,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
11,2022,4,30,2,500,747.08,10000,89,3.37,2,1,4.7,597616.31
11,2022,4,10,0,100,625.07,2000,64,7.59,0,2,5.95,312487.11
11,2022,4,30,2,500,682.23,10000,89,3.37,2,1,5.78,545744.08
11,2022,4,20,1,300,701.53,6000,90,3.3,1,1,5.03,420868.03
11,2022,4,20,1,300,701.13,6000,90,3.3,1,1,4.6,420629.11
11,2022,4,20,1,300,693.23,6000,90,3.3,1,1,6.15,415886.75
11,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
11,2022,4,10,0,100,607.42,2000,64,7.59,0,2,6.02,303664.83
11,2022,4,20,1,300,710.38,6000,90,3.3,1,1,3.65,426179.86
11,2022,4,10,0,100,680.57,2000,64,7.59,0,2,3.9,340232.19
11,2022,4,10,0,100,641.67,2000,64,7.59,0,2,5.58,320785.14
11,2022,4,10,0,100,646.32,2000,64,7.59,0,2,4.92,323110.78
11,2022,4,10,0,100,615.27,2000,64,7.59,0,2,5.08,307590.53
11,2022,4,30,2,500,758.13,10000,89,3.37,2,1,4.3,606455.45
11,2022,4,20,1,300,718.58,6000,90,3.3,1,1,5.15,431094.85
11,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
11,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
11,2022,4,30,2,500,715.38,10000,89,3.37,2,1,5.65,572259.17
11,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
11,2022,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
11,2022,4,30,2,500,747.18,10000,89,3.37,2,1,4.7,597696.3
11,2022,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
11,2022,4,10,0,100,595.92,2000,64,7.59,0,2,5.78,297917.17
11,2022,4,10,0,100,634.92,2000,64,7.59,0,2,5.03,317412.46
11,2022,4,20,1,300,701.23,6000,90,3.3,1,1,4.6,420689.1
11,2022,4,10,0,100,626.52,2000,64,7.59,0,2,6.15,313211.44
11,2022,4,20,1,300,679.48,6000,90,3.3,1,1,5.12,407641.38
11,2022,4,30,2,500,693.33,10000,89,3.37,2,1,6.02,554621.78
11,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
11,2022,4,30,2,500,767.08,10000,89,3.37,2,1,3.9,613614.99
11,2022,4,20,1,300,707.98,6000,90,3.3,1,1,5.58,424735.6
11,2022,4,20,1,300,713.13,6000,90,3.3,1,1,4.92,427826.33
11,2022,4,30,2,500,701.78,10000,89,3.37,2,1,5.08,561382.71
11,2022,4,20,1,300,739.03,6000,90,3.3,1,1,4.3,443363.44
11,2022,4,10,0,100,651.97,2000,64,7.59,0,2,5.15,325934.33
11,2022,4,30,2,500,727.13,10000,89,3.37,2,1,5.22,581658.3
11,2022,4,10,0,100,647.82,2000,64,7.59,0,2,4.7,323861.02
11,2022,4,10,0,100,628.77,2000,64,7.59,0,2,5.65,314337.12
11,2022,4,30,2,500,779.18,10000,89,3.37,2,1,3.95,623292.78
11,2022,4,20,1,300,766.43,6000,90,3.3,1,1,3.82,459799.8
11,2022,4,20,1,300,727.68,6000,90,3.3,1,1,4.7,436554.4
11,2022,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
11,2022,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
11,2022,4,10,0,100,634.82,2000,64,7.59,0,2,5.03,317362.47
11,2022,4,30,2,500,720.63,10000,89,3.37,2,1,4.6,576460.89
11,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
11,2022,4,20,1,300,679.18,6000,90,3.3,1,1,5.12,407461.43
11,2022,4,20,1,300,673.83,6000,90,3.3,1,1,6.02,404250.22
11,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
11,2022,4,30,2,500,767.18,10000,89,3.37,2,1,3.9,613694.98
11,2022,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
11,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
11,2022,4,20,1,300,682.38,6000,90,3.3,1,1,5.08,409381.04
11,2022,4,20,1,300,738.93,6000,90,3.3,1,1,4.3,443303.45
11,2022,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
11,2022,4,30,2,500,727.13,10000,89,3.37,2,1,5.22,581658.3
11,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
11,2022,4,10,0,100,629.17,2000,64,7.59,0,2,5.65,314537.07
11,2022,4,20,1,300,759.68,6000,90,3.3,1,1,3.95,455750.69
11,2022,4,20,1,300,766.53,6000,90,3.3,1,1,3.82,459859.79
11,2022,4,10,0,100,660.87,2000,64,7.59,0,2,4.7,330383.81
11,2022,4,30,2,500,711.18,10000,89,3.37,2,1,5.95,568899.11
11,2022,4,30,2,500,682.23,10000,89,3.37,2,1,5.78,545744.08
11,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
11,2022,4,10,0,100,634.52,2000,64,7.59,0,2,4.6,317213.44
11,2022,4,20,1,300,693.23,6000,90,3.3,1,1,6.15,415886.75
11,2022,4,10,0,100,612.47,2000,64,7.59,0,2,5.12,306190.87
11,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
11,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
11,2022,4,20,1,300,747.68,6000,90,3.3,1,1,3.9,448552.94
11,2022,4,30,2,500,727.48,10000,89,3.37,2,1,5.58,581937.35
11,2022,4,20,1,300,713.03,6000,90,3.3,1,1,4.92,427766.34
11,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
11,2022,4,20,1,300,739.03,6000,90,3.3,1,1,4.3,443363.44
12,2022,4,30,2,500,737.78,10000,89,3.37,2,1,5.15,590176.69
12,2022,4,30,2,500,727.03,10000,89,3.37,2,1,5.22,581578.31
12,2022,4,20,1,300,714.43,6000,90,3.3,1,1,4.7,428606.65
12,2022,4,10,0,100,629.07,2000,64,7.59,0,2,5.65,314487.08
12,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
12,2022,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
12,2022,4,10,0,100,660.97,2000,64,7.59,0,2,4.7,330433.79
12,2022,4,10,0,100,624.67,2000,64,7.59,0,2,5.95,312287.16
12,2022,4,20,1,300,662.63,6000,90,3.3,1,1,5.78,397532.58
12,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
12,2022,4,20,1,300,701.23,6000,90,3.3,1,1,4.6,420689.1
12,2022,4,10,0,100,626.52,2000,64,7.59,0,2,6.15,313211.44
12,2022,4,20,1,300,679.48,6000,90,3.3,1,1,5.12,407641.38
12,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
12,2022,4,30,2,500,729.98,10000,89,3.37,2,1,3.65,583941.73
12,2022,4,10,0,100,680.97,2000,64,7.59,0,2,3.9,340432.16
12,2022,4,30,2,500,727.68,10000,89,3.37,2,1,5.58,582097.33
12,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
12,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
12,2022,4,30,2,500,758.53,10000,89,3.37,2,1,4.3,606775.41
12,2022,4,30,2,500,738.18,10000,89,3.37,2,1,5.15,590496.66
12,2022,4,30,2,500,727.03,10000,89,3.37,2,1,5.22,581578.31
12,2022,4,10,0,100,647.82,2000,64,7.59,0,2,4.7,323861.02
12,2022,4,10,0,100,629.17,2000,64,7.59,0,2,5.65,314537.07
12,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
12,2022,4,20,1,300,766.43,6000,90,3.3,1,1,3.82,459799.8
12,2022,4,30,2,500,747.18,10000,89,3.37,2,1,4.7,597696.3
12,2022,4,20,1,300,691.78,6000,90,3.3,1,1,5.95,415017.46
12,2022,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
12,2022,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
12,2022,4,20,1,300,701.13,6000,90,3.3,1,1,4.6,420629.1
12,2022,4,20,1,300,693.13,6000,90,3.3,1,1,6.15,415826.76
12,2022,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
12,2022,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
12,2022,4,30,2,500,730.08,10000,89,3.37,2,1,3.65,584021.72
12,2022,4,30,2,500,767.18,10000,89,3.37,2,1,3.9,613694.98
12,2022,4,30,2,500,727.88,10000,89,3.37,2,1,5.58,582257.31
12,2022,4,30,2,500,732.63,10000,89,3.37,2,1,4.92,586058.14
12,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
12,2022,4,30,2,500,758.43,10000,89,3.37,2,1,4.3,606695.42
12,2022,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
12,2022,4,10,0,100,640.92,2000,64,7.59,0,2,5.22,320411.03
12,2022,4,20,1,300,714.53,6000,90,3.3,1,1,4.7,428666.64
12,2022,4,20,1,300,695.88,6000,90,3.3,1,1,5.65,417477.49
12,2022,4,30,2,500,779.08,10000,89,3.37,2,1,3.95,623212.8
12,2022,4,20,1,300,766.33,6000,90,3.3,1,1,3.82,459739.81
12,2022,4,10,0,100,660.97,2000,64,7.59,0,2,4.7,330433.79
12,2022,4,10,0,100,624.97,2000,64,7.59,0,2,5.95,312437.12
12,2022,4,30,2,500,682.13,10000,89,3.37,2,1,5.78,545664.09
12,2022,4,10,0,100,634.92,2000,64,7.59,0,2,5.03,317412.46
12,2022,4,10,0,100,634.52,2000,64,7.59,0,2,4.6,317213.44
12,2022,4,10,0,100,626.52,2000,64,7.59,0,2,6.15,313211.44
12,2022,4,30,2,500,699.08,10000,89,3.37,2,1,5.12,559223.01
12,2022,4,30,2,500,693.73,10000,89,3.37,2,1,6.02,554941.72
12,2022,4,30,2,500,729.68,10000,89,3.37,2,1,3.65,583701.78
12,2022,4,10,0,100,680.97,2000,64,7.59,0,2,3.9,340432.16
12,2022,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
12,2022,4,30,2,500,732.63,10000,89,3.37,2,1,4.92,586058.14
12,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
12,2022,4,10,0,100,672.32,2000,64,7.59,0,2,4.3,336107.74
12,2022,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
12,2022,4,20,1,300,707.63,6000,90,3.3,1,1,5.22,424526.53
12,2022,4,10,0,100,647.72,2000,64,7.59,0,2,4.7,323811.03
12,2022,4,20,1,300,695.88,6000,90,3.3,1,1,5.65,417477.49
12,2022,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
12,2022,4,10,0,100,699.82,2000,64,7.59,0,2,3.82,349854.0
12,2022,4,10,0,100,660.97,2000,64,7.59,0,2,4.7,330433.79
12,2022,4,10,0,100,625.07,2000,64,7.59,0,2,5.95,312487.11
12,2022,4,30,2,500,682.23,10000,89,3.37,2,1,5.78,545744.08
12,2022,4,10,0,100,634.92,2000,64,7.59,0,2,5.03,317412.46
12,2022,4,10,0,100,634.42,2000,64,7.59,0,2,4.6,317163.45
12,2022,4,20,1,300,693.23,6000,90,3.3,1,1,6.15,415886.75
12,2022,4,30,2,500,698.98,10000,89,3.37,2,1,5.12,559143.03
12,2022,4,10,0,100,607.52,2000,64,7.59,0,2,6.02,303714.82
12,2022,4,10,0,100,643.87,2000,64,7.59,0,2,3.65,321888.98
12,2022,4,30,2,500,767.18,10000,89,3.37,2,1,3.9,613694.98
12,2022,4,30,2,500,727.88,10000,89,3.37,2,1,5.58,582257.31
12,2022,4,10,0,100,646.42,2000,64,7.59,0,2,4.92,323160.76
12,2022,4,10,0,100,615.67,2000,64,7.59,0,2,5.08,307790.49
12,2022,4,30,2,500,758.53,10000,89,3.37,2,1,4.3,606775.41
12,2022,4,30,2,500,738.08,10000,89,3.37,2,1,5.15,590416.68
12,2022,4,20,1,300,707.63,6000,90,3.3,1,1,5.22,424526.53
12,2022,4,30,2,500,734.03,10000,89,3.37,2,1,4.7,587178.47
12,2022,4,20,1,300,695.88,6000,90,3.3,1,1,5.65,417477.49
12,2022,4,10,0,100,692.87,2000,64,7.59,0,2,3.95,346379.94
12,2022,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
12,2022,4,20,1,300,727.68,6000,90,3.3,1,1,4.7,436554.4
12,2022,4,30,2,500,711.18,10000,89,3.37,2,1,5.95,568899.12
12,2022,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
12,2022,4,30,2,500,721.13,10000,89,3.37,2,1,5.03,576859.77
12,2022,4,30,2,500,720.73,10000,89,3.37,2,1,4.6,576540.87
12,2022,4,30,2,500,712.73,10000,89,3.37,2,1,6.15,570138.38
12,2022,4,30,2,500,699.08,10000,89,3.37,2,1,5.12,559223.01
1,2023,4,30,2,500,693.73,10000,89,3.37,2,1,6.02,554941.72
1,2023,4,20,1,300,710.58,6000,90,3.3,1,1,3.65,426299.84
1,2023,4,30,2,500,767.18,10000,89,3.37,2,1,3.9,613694.98
1,2023,4,20,1,300,708.38,6000,90,3.3,1,1,5.58,424975.57
1,2023,4,30,2,500,732.53,10000,89,3.37,2,1,4.92,585978.15
1,2023,4,30,2,500,701.78,10000,89,3.37,2,1,5.08,561382.71
1,2023,4,10,0,100,672.32,2000,64,7.59,0,2,4.3,336107.74
1,2023,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
1,2023,4,30,2,500,726.73,10000,89,3.37,2,1,5.22,581338.33
1,2023,4,30,2,500,734.03,10000,89,3.37,2,1,4.7,587178.47
1,2023,4,30,2,500,715.18,10000,89,3.37,2,1,5.65,572099.19
1,2023,4,10,0,100,692.97,2000,64,7.59,0,2,3.95,346429.93
1,2023,4,30,2,500,786.03,10000,89,3.37,2,1,3.82,628771.92
1,2023,4,10,0,100,660.97,2000,64,7.59,0,2,4.7,330433.79
1,2023,4,30,2,500,711.28,10000,89,3.37,2,1,5.95,568979.1
1,2023,4,20,1,300,662.73,6000,90,3.3,1,1,5.78,397592.57
1,2023,4,20,1,300,701.63,6000,90,3.3,1,1,5.03,420928.02
1,2023,4,30,2,500,720.63,10000,89,3.37,2,1,4.6,576460.88
1,2023,4,20,1,300,692.83,6000,90,3.3,1,1,6.15,415646.78
1,2023,4,20,1,300,679.58,6000,90,3.3,1,1,5.12,407701.37
1,2023,4,20,1,300,674.23,6000,90,3.3,1,1,6.02,404490.16
1,2023,4,20,1,300,710.48,6000,90,3.3,1,1,3.65,426239.86
1,2023,4,10,0,100,680.97,2000,64,7.59,0,2,3.9,340432.16
1,2023,4,10,0,100,641.67,2000,64,7.59,0,2,5.58,320785.14
1,2023,4,10,0,100,646.32,2000,64,7.59,0,2,4.92,323110.78
1,2023,4,20,1,300,682.28,6000,90,3.3,1,1,5.08,409321.05
1,2023,4,10,0,100,672.32,2000,64,7.59,0,2,4.3,336107.74
1,2023,4,20,1,300,718.68,6000,90,3.3,1,1,5.15,431154.84
1,2023,4,10,0,100,640.52,2000,64,7.59,0,2,5.22,320211.08
1,2023,4,20,1,300,714.43,6000,90,3.3,1,1,4.7,428606.66
1,2023,4,30,2,500,715.38,10000,89,3.37,2,1,5.65,572259.17
